bse_dt,tck_iem_cd,tot_hld_act_cnt,tot_hld_qty,tco_avg_hld_qty,tco_avg_hld_wht_rt,tco_avg_eal_pls,tco_avg_phs_uit_pr,tco_avg_pft_rt,tco_avg_hld_te_dd_cnt,dist_hnk_pct10_nmv,dist_hnk_pct30_nmv,dist_hnk_pct50_nmv,dist_hnk_pct70_nmv,dist_hnk_pct90_nmv,bse_end_pr,lss_ivo_rt,pft_ivo_rt,ifw_act_cnt,ofw_act_cnt,vw_tgt_cnt,rgs_tgt_cnt
2024-08-27,LVS         ,185,8142,44.01,5.6,154123.87,55516.11,6.98,1.0,44691.0,50454.333,54901.0,60900.727,65588.0,53684.359,0.5405,0.4595,0,0,0,0
2024-08-27,NVTS        ,184,109541,595.33,9.92,-1241584.31,7267.96,-33.55,1.0,4921.39069,5827.149,6469.116,7594.716,10058.704,4130.568,0.9891,0.0109,0,1,0,0
2024-08-27,DLR         ,183,1965,10.74,5.99,276596.75,171610.34,14.84,1.0,144702.0,159781.2,173387.25,180435.333,199980.0,199366.101,0.1148,0.8852,0,0,0,0
2024-08-27,VLD         ,183,24859,135.84,6.04,-2909052.31,170801.75,-93.04,1.0,6884.77193,17918.79,79467.882,220064.0,487594.667,1601.919,1.0,0.0,0,0,0,0
2024-08-27,FSLY        ,182,10779,59.23,3.69,-1706833.66,64401.16,-77.8,1.0,15706.5,42835.6,72237.633,86328.4,99896.8,8221.419,0.9945,0.0055,0,1,0,0
2024-08-27,FRO         ,182,86261,473.96,15.1,4297433.22,25835.88,39.56,1.0,13599.60526,19689.804,26635.57,32564.0,34787.4,31985.424,0.3187,0.6813,2,0,0,0
2024-08-27,TWLO        ,177,2733,15.44,4.36,-1409077.32,231074.56,-53.19,1.0,84278.9375,96041.84,248077.0,333935.0,370865.4,80321.013,0.9605,0.0395,0,1,0,0
2024-08-27,ORC         ,177,37325,210.88,9.39,-1289290.69,19534.59,-35.69,1.0,11255.66667,12538.744,17475.667,23827.727,30189.667,11014.848,0.9548,0.0452,0,0,0,0
2024-08-27,TGT         ,177,1124,6.35,6.79,38917.0,208310.94,3.0,1.0,169364.0,191870.0,200804.0,215233.0,264567.2,210368.956,0.3785,0.6215,1,0,0,0
2024-08-27,AMSC        ,177,4078,23.04,12.51,20183.82,22607.68,3.26,1.0,13377.64444,18209.0,20128.56,26046.54,34404.183,27788.661,0.2316,0.7684,0,0,0,0
2024-08-27,DASH        ,177,1701,9.61,7.1,-33670.29,183390.58,-2.02,1.0,127310.5,161139.5,181000.286,206423.0,230239.0,170280.018,0.6102,0.3898,0,0,0,0
2024-08-27,TSN         ,174,4046,23.25,7.8,56656.96,82562.74,2.95,1.0,68325.33333,73693.0,81321.0,84839.667,102905.0,84900.851,0.3046,0.6954,0,1,0,0
2024-08-27,WPC         ,172,6343,36.88,5.77,-235903.14,86635.56,-7.45,1.0,76141.66667,80734.5,85621.571,90709.202,97831.286,79486.956,0.7384,0.2616,0,1,0,0
2024-08-27,STLA        ,172,8532,49.6,9.66,-96317.81,25577.21,-8.1,1.0,19766.25,21924.167,23922.267,27960.333,33982.5,22042.935,0.6802,0.3198,1,1,0,0
2024-08-27,FVRR        ,171,4562,26.68,6.09,-1512163.57,147146.26,-61.56,1.0,30968.46286,47303.333,157047.313,200215.0,273597.25,35387.847,0.7953,0.2047,0,0,0,0
2024-08-27,CLNE        ,170,9083,53.43,9.63,-389760.14,12211.07,-63.04,1.0,5002.71429,10110.733,12209.25,15213.0,17649.586,4276.197,0.9353,0.0647,0,0,0,0
2024-08-27,ACLS        ,169,4259,25.2,8.19,-745538.15,180586.23,-16.91,1.0,151073.0,165590.333,186498.333,197010.8,207978.556,145364.22,0.9586,0.0414,2,3,0,0
2024-08-27,AMDY        ,169,13588,80.4,7.76,-377809.31,24123.28,-19.48,1.0,19952.24,22048.0,23791.48,26184.167,27977.0,19421.613,0.9704,0.0296,0,0,0,0
2024-08-27,IRM         ,168,5112,30.43,10.31,2594314.88,75478.97,131.43,1.0,34080.78886,48246.071,62779.333,91276.214,141431.167,150130.26,0.0238,0.9762,2,1,0,0
2024-08-27,BKSY        ,167,106613,638.4,10.8,-1857225.74,9316.24,-64.11,1.0,1670.55102,2930.935,11147.045,14399.333,16680.9,1628.397,0.9281,0.0719,1,1,0,0
2024-08-27,MSCI        ,166,1289,7.77,8.76,571733.92,683868.12,10.69,1.0,608319.27273,664657.625,695280.333,724315.364,752109.3,762084.389,0.0482,0.9518,1,0,0,0
2024-08-27,ZTS         ,166,1147,6.91,8.76,86178.17,231417.17,5.47,1.0,190754.33333,219238.5,235415.75,246369.0,259462.0,240366.661,0.3976,0.6024,0,0,0,0
2024-08-27,IRBT        ,165,13036,79.01,10.26,-1486742.87,51365.56,-64.39,1.0,11636.66667,15215.6,20463.333,83315.333,129985.0,10405.854,1.0,0.0,0,0,0,0
2024-08-27,ZS          ,165,1909,11.57,5.72,40750.69,266143.7,1.36,1.0,155670.0,247782.0,269766.889,294727.633,350410.333,261893.898,0.6,0.4,0,0,0,0
2024-08-27,NLY         ,164,23068,140.66,10.34,-1212386.66,34904.39,-24.44,1.0,25910.66667,28230.737,33328.8,38674.28,46914.981,26650.107,0.8476,0.1524,1,0,0,0
2024-08-27,IVR         ,164,13428,81.88,11.05,-1810248.66,37469.07,-65.72,1.0,13028.0,26174.242,36942.25,44562.922,63244.0,11531.169,1.0,0.0,0,0,0,0
2024-08-27,UEC         ,163,40789,250.24,12.23,432041.87,6224.28,32.64,1.0,2455.0,4185.623,6537.625,8100.109,9420.6,7016.67,0.454,0.546,4,0,0,0
2024-08-27,EQIX        ,162,1040,6.42,9.73,622715.26,938038.54,9.83,1.0,763749.2,842018.0,932870.0,1045873.333,1104108.0,1084129.725,0.1667,0.8333,2,0,0,0
2024-08-27,HIMS        ,160,71579,447.37,13.57,-1076429.68,23681.97,-10.17,1.0,16669.0,21569.0,23011.833,25884.25,31336.0,21248.595,0.7438,0.2563,6,2,0,0
2024-08-27,M           ,159,5199,32.7,8.87,-33521.62,21434.74,-4.68,1.0,10120.25,18533.0,20725.167,24364.847,30745.4,20864.664,0.4717,0.5283,0,0,0,0
2024-08-27,SAVA        ,159,41626,261.8,27.2,-1749798.9,58022.61,-14.5,1.0,24882.06872,39827.109,53490.0,66023.75,100448.0,39399.311,0.7233,0.2767,0,0,0,0
2024-08-27,KODK        ,155,32264,208.15,10.07,-495805.27,16598.82,-25.31,1.0,7975.32,9933.0,11795.6,13600.0,42059.0,7029.909,0.9548,0.0452,0,0,0,0
2024-08-27,APLY        ,153,11287,73.77,3.88,-103492.73,25080.34,-5.53,1.0,23496.66667,24207.0,24824.508,25501.0,27107.148,23949.351,0.8105,0.1895,0,0,0,0
2024-08-27,SPGI        ,153,1035,6.76,10.9,1058031.25,516047.97,30.78,1.0,374921.0,454261.533,509120.2,571979.286,659165.0,664626.5,0.098,0.902,2,0,0,0
2024-08-27,ALTM        ,153,61882,404.46,8.81,-1108707.03,7720.44,-42.86,1.0,4612.0,6816.0,8946.25,8946.296,8946.333,3653.964,1.0,0.0,1,1,0,0
2024-08-27,D           ,151,3082,20.41,5.12,32029.72,74826.05,2.14,1.0,64279.54386,70110.333,72225.0,75826.5,88422.75,74825.977,0.3974,0.6026,1,1,0,0
2024-08-27,LOGI        ,151,1830,12.12,12.92,12575.28,112866.37,0.87,1.0,84613.0,102632.0,116117.5,125929.5,137060.5,120289.554,0.4238,0.5762,0,0,0,0
2024-08-27,BBAI        ,150,97046,646.97,22.96,-405901.29,3128.92,-22.31,1.0,2108.05102,2395.19,2795.985,3247.75,4888.429,2184.435,0.8667,0.1333,1,5,0,0
2024-08-27,UNIT        ,149,55229,370.66,6.74,74248.32,10219.43,3.53,1.0,4727.9871,5956.52,10665.5,13942.0,15855.5,5878.116,0.7315,0.2685,0,2,0,0
2024-08-27,ABUS        ,149,100635,675.4,23.19,657689.97,4592.53,23.47,1.0,3353.625,4074.421,4414.0,5058.633,5820.0,5123.493,0.2617,0.7383,0,1,0,0
2024-08-27,ADSK        ,147,980,6.67,8.17,145965.99,313306.36,6.9,1.0,277602.0,303170.0,311623.667,328768.333,340806.0,339195.179,0.1361,0.8639,0,0,0,0
2024-08-27,BFLY        ,147,34400,234.01,5.47,-1936606.6,15352.64,-86.61,1.0,3180.816,10484.333,16443.0,19744.011,23738.896,1278.887,1.0,0.0,0,0,0,0
2024-08-27,APP         ,145,5987,41.29,6.98,742419.99,101372.29,17.8,1.0,62275.8,97553.025,107736.0,113963.0,119472.5,119005.371,0.1172,0.8828,0,4,0,0
2024-08-27,TRP         ,144,10289,71.45,8.47,523897.08,52762.23,13.88,1.0,49356.4,50258.05,52289.156,53402.667,58232.0,60158.016,0.0208,0.9792,1,0,0,0
2024-08-27,INO         ,144,34212,237.58,22.62,-18251247.61,142683.15,-88.55,1.0,20206.98659,92938.667,124644.75,162688.056,259730.154,9929.25,0.9861,0.0139,0,0,0,0
2024-08-27,ML          ,142,1948,13.72,10.82,-1710985.32,426053.02,-66.24,1.0,203333.875,394593.0,432173.727,474668.333,571726.5,63560.439,1.0,0.0,0,0,0,0
2024-08-27,EQR         ,140,1467,10.48,3.88,150344.82,86043.92,17.45,1.0,64772.23077,79719.909,88058.0,94930.0,104040.444,96551.339,0.2714,0.7286,0,1,0,0
2024-08-27,MS          ,138,2250,16.3,4.32,515292.79,110512.9,30.43,1.0,74694.33333,102418.5,113024.784,122346.0,136301.895,135475.101,0.1232,0.8768,1,1,0,0
2024-08-27,GOGL        ,138,43391,314.43,11.71,1443130.33,13955.09,38.59,1.0,9811.0,11183.292,12938.288,16162.738,19551.6,16482.555,0.2899,0.7101,1,0,0,0
2024-08-27,HPQ         ,138,1724,12.49,10.09,69959.76,40228.53,13.5,1.0,33114.0,38115.167,39351.4,43154.0,47935.8,47091.166,0.1304,0.8696,0,0,0,0
2024-08-27,SWK         ,138,1048,7.59,3.97,-21832.25,138708.86,-2.11,1.0,110035.0,115807.2,125793.25,143715.5,190189.0,133515.579,0.3768,0.6232,0,0,0,0
2024-08-27,BARK        ,137,107071,781.54,13.66,-1794926.78,8759.33,-49.36,1.0,1810.58333,3013.156,9758.725,13285.778,16208.5,2356.542,0.8102,0.1898,0,0,0,0
2024-08-27,CTVA        ,136,2557,18.8,6.22,183956.75,68069.56,15.31,1.0,50938.63333,64778.0,71793.079,74069.0,76361.9,73675.29,0.3382,0.6618,0,0,0,0
2024-08-27,SPOT        ,136,973,7.15,15.87,868755.23,319142.82,37.54,1.0,204659.0,273151.5,309377.0,356224.0,447868.533,444923.073,0.1103,0.8897,0,0,0,0
2024-08-27,PL          ,135,39210,290.44,14.15,-414301.3,4860.19,-28.15,1.0,2656.71053,3142.826,3680.0,5492.357,8340.378,3640.725,0.5259,0.4741,1,1,0,0
2024-08-27,CCI         ,134,2554,19.06,4.23,-128418.4,170671.09,-4.31,1.0,133881.91667,144841.75,166679.683,191649.667,215542.0,149574.222,0.5821,0.4179,0,0,0,0
2024-08-27,K           ,132,1406,10.65,6.66,345837.14,76080.61,43.67,1.0,66120.16667,71606.083,73720.063,77993.0,87112.5,106812.999,0.0152,0.9848,0,2,0,0
2024-08-27,LTC         ,132,6236,47.24,6.79,234210.4,43778.57,11.52,1.0,39400.4,41561.778,43120.8,44867.818,48826.923,47978.136,0.1364,0.8636,1,1,0,0
2024-08-27,BTBT        ,130,33742,259.55,14.23,-315384.94,11442.77,-19.88,1.0,3454.0,4755.214,6711.667,16313.154,21919.0,4898.432,0.6769,0.3231,0,0,0,0
2024-08-27,CATX        ,129,5957,46.18,20.23,122691.49,18085.47,14.58,1.0,11077.0,15639.8,17856.0,20187.3,24425.4,20877.903,0.2481,0.7519,0,0,0,0
2024-08-27,FXI         ,129,14282,110.71,11.61,-226302.94,39690.49,-5.55,1.0,30458.8,34991.64,36623.768,43937.165,51650.6,34778.853,0.7209,0.2791,10,0,0,0
2024-08-27,KTOS        ,129,5429,42.09,9.52,91822.3,28968.62,7.87,1.0,20088.47368,26260.0,29208.5,32481.0,35830.747,29893.662,0.4496,0.5504,1,0,0,0
2024-08-27,BIIB        ,128,1149,8.98,8.81,-526617.27,328797.63,-17.78,1.0,274314.725,295402.0,311654.0,339065.0,417010.682,271212.894,0.9609,0.0391,0,0,0,0
2024-08-27,ENVX        ,128,44504,347.69,18.67,-1718183.84,19796.91,-26.36,1.0,12633.49,15978.924,19366.5,22364.504,25907.0,13808.277,0.8438,0.1563,2,0,0,0
2024-08-27,SLG         ,128,17648,137.88,15.11,5855338.2,63719.38,95.3,1.0,31372.2,44860.214,60051.026,71872.583,98440.727,87033.186,0.1406,0.8594,0,1,0,0
2024-08-27,UUUU        ,127,26915,211.93,10.95,-231707.06,7583.94,-14.5,1.0,5794.0,6320.8,7407.304,8333.667,9934.0,6447.393,0.6535,0.3465,0,0,0,0
2024-08-27,LIN         ,127,2203,17.35,13.44,2123091.27,526525.43,24.59,1.0,456114.0,456114.2,499482.0,598115.0,615401.333,620189.812,0.0787,0.9213,3,0,0,0
2024-08-27,LUMN        ,127,28326,223.04,14.87,-74036.5,8774.34,-3.94,1.0,2855.16667,7254.0,8703.0,10168.0,14128.571,8102.268,0.5748,0.4252,2,1,0,0
2024-08-27,DOW         ,126,7536,59.81,6.05,165055.84,69962.26,4.01,1.0,64783.4,68333.0,71060.0,72569.167,76646.0,71529.336,0.4365,0.5635,2,1,0,0
2024-08-27,LYFT        ,126,8638,68.56,6.14,-571670.6,31393.34,-34.84,1.0,14703.0,17144.375,23370.2,41496.171,60763.85,15595.542,0.754,0.246,0,0,0,0
2024-08-27,APLE        ,125,4766,38.13,7.37,89408.78,17346.01,14.0,1.0,10793.5,16803.0,18179.0,19578.65,20758.917,19090.638,0.4,0.6,1,1,0,0
2024-08-27,RACE        ,124,777,6.27,12.93,1128815.14,452472.11,39.58,1.0,232457.5,351138.814,511527.0,565210.0,585031.667,635271.032,0.0081,0.9919,1,0,0,0
2024-08-27,LEU         ,124,11556,93.19,13.28,-835044.44,59532.89,-14.92,1.0,51052.98118,56838.3,60057.0,62319.588,67248.773,51102.54,0.9032,0.0968,0,0,0,0
2024-08-27,AWK         ,124,2845,22.94,12.45,258011.95,178849.35,6.41,1.0,158935.0,166591.905,177273.2,188957.0,200083.288,186748.347,0.3306,0.6694,0,0,0,0
2024-08-27,NYCB        ,124,23484,189.39,14.35,-715972.49,19992.21,-20.39,1.0,14034.2069,14906.333,16713.863,19850.344,28361.0,14761.485,0.7419,0.2581,0,0,0,0
2024-08-27,USNA        ,122,1580,12.95,30.18,-410895.36,90077.82,-36.81,1.0,65669.0,78879.0,90991.833,99047.5,111222.792,54465.246,1.0,0.0,0,0,0,0
2024-08-27,AVIR        ,122,8312,68.13,7.85,-941438.5,21809.82,-72.39,1.0,11363.79765,14262.447,16601.0,18664.5,46198.818,5269.122,1.0,0.0,0,0,0,0
2024-08-27,KLAC        ,122,769,6.3,11.38,1865297.72,783191.68,38.84,1.0,363295.0,495704.8,904143.0,1005729.733,1121865.0,1057761.396,0.2459,0.7541,1,1,0,0
2024-08-27,CVNA        ,121,7077,58.49,16.51,8544072.21,125238.47,231.59,1.0,10462.16667,52870.818,110042.5,183858.976,211903.6,209162.065,0.1322,0.8678,0,2,0,0
2024-08-27,LLAP        ,121,269541,2227.61,13.39,-2149901.93,2043.03,-73.93,1.0,915.28564,1238.374,1574.0,2129.643,3847.0,340.242,0.9917,0.0083,3,2,0,0
2024-08-27,UPS         ,120,2359,19.66,6.08,-297035.53,194426.68,-8.11,1.0,172336.0,177916.0,190504.174,200619.507,224231.0,171126.922,0.95,0.05,2,0,0,0
2024-08-27,ARI         ,120,23197,193.31,8.24,-40470.67,14742.66,-1.49,1.0,12341.82478,13960.12,14630.643,15580.0,16888.28,13808.277,0.7333,0.2667,0,0,0,0
2024-08-27,MXCT        ,119,30115,253.07,8.3,-1032538.5,12524.45,-41.58,1.0,5711.33333,8531.933,12859.898,16039.5,18528.497,5732.487,0.9076,0.0924,0,0,0,0
2024-08-27,VERU        ,118,152395,1291.48,12.21,-1493133.37,7699.27,-50.47,1.0,1138.68524,1400.0,2366.887,10184.917,21052.0,1134.582,0.9068,0.0847,0,2,0,0
2024-08-27,EBAY        ,118,2826,23.95,8.47,448048.64,70374.17,31.49,1.0,55747.0,62561.75,70599.0,77444.111,86376.776,78111.406,0.2712,0.7288,0,1,0,0
2024-08-27,SGHC        ,118,119619,1013.72,22.6,-7131006.05,11124.49,-61.12,1.0,7158.34286,11339.9,11557.731,11838.0,13004.487,4474.782,0.9831,0.0169,0,0,0,0
2024-08-27,RCL         ,118,2586,21.92,8.31,2001506.9,131277.02,74.13,1.0,68572.0,86576.615,102829.6,174996.118,214981.5,214537.995,0.1102,0.8898,0,0,0,0
2024-08-27,STNE        ,117,21648,185.03,12.63,-1240623.27,27602.4,-26.99,1.0,15135.5,19705.95,23369.671,29476.0,45280.051,18137.43,0.812,0.188,2,0,0,0
2024-08-27,BG          ,115,2040,17.74,7.73,122358.22,126502.03,5.46,1.0,89688.25641,122182.667,130569.125,136876.5,145646.805,133224.057,0.4,0.6,0,1,0,0
2024-08-27,GEO         ,115,11705,101.78,10.0,634934.78,13248.44,52.72,1.0,7721.85714,9044.178,10518.0,15014.245,22815.241,18071.235,0.2348,0.7652,0,1,0,0
2024-08-27,AEP         ,115,625,5.43,4.48,89000.85,117719.88,14.28,1.0,103159.0,111021.6,120007.8,123080.5,132000.0,131093.622,0.1304,0.8696,1,1,0,0
2024-08-27,PBA         ,114,2177,19.1,5.42,366798.41,35636.21,56.25,1.0,27304.6,31342.667,34690.6,37766.5,45202.0,53353.17,0.0,1.0,0,1,0,0
2024-08-27,AUR         ,113,70118,620.51,18.69,898937.59,7140.48,33.3,1.0,3247.28,4110.316,5719.411,7546.057,13594.0,5798.682,0.4779,0.5221,2,1,0,0
2024-08-27,BLUE        ,113,55987,495.46,9.51,-912719.62,8822.71,-66.5,1.0,1210.0,1774.393,3978.394,8016.794,23979.121,928.054,0.9646,0.0265,1,2,0,0
2024-08-27,QSR         ,112,1895,16.92,3.65,145550.54,84098.83,10.24,1.0,64945.25,70177.333,92233.0,95365.231,97438.567,92620.026,0.4732,0.5268,2,0,0,0
2024-08-27,DXCM        ,111,2337,21.05,10.06,-135290.46,116340.17,-6.18,1.0,92044.5,96465.388,98984.35,117515.667,162189.0,97532.374,0.6306,0.3694,1,0,0,0
2024-08-27,TRIP        ,111,2880,25.95,8.99,-524792.18,39148.46,-51.46,1.0,24585.0,32112.029,39036.3,44451.0,51823.565,19077.399,1.0,0.0,0,2,0,0
2024-08-27,FMC         ,110,1363,12.39,4.45,40814.08,91740.11,3.97,1.0,76518.5,79149.5,82835.194,88679.0,126805.429,86304.985,0.3273,0.6727,0,1,0,0
2024-08-27,LEG         ,110,7582,68.93,5.51,-766620.2,31627.24,-39.38,1.0,17371.06667,24838.531,28883.053,37519.0,46444.0,17118.27,0.9364,0.0636,1,1,0,0
2024-08-27,KVUE        ,110,5480,49.82,6.34,10607.25,28094.39,0.74,1.0,25203.0,26219.0,27118.25,30101.0,31494.906,29072.844,0.3182,0.6818,1,1,0,0
2024-08-27,OARK        ,110,4910,44.64,3.41,-168712.15,17380.7,-21.41,1.0,14643.33333,15694.953,17078.0,18246.8,21384.0,13874.472,0.9545,0.0455,0,0,0,0
2024-08-27,GRWG        ,110,29215,265.59,11.31,-1807689.56,38275.02,-69.75,1.0,4474.00523,20625.24,46140.273,54136.0,64423.833,2952.297,1.0,0.0,0,0,0,0
2024-08-27,VTLE        ,109,15402,141.3,11.81,-2688669.07,74050.86,-28.03,1.0,50349.0,65925.387,74215.667,81902.075,90912.467,48864.827,0.9358,0.0642,0,0,0,0
2024-08-27,RITM        ,109,18501,169.73,8.7,671531.3,12368.13,34.7,1.0,10429.2,11550.344,12274.75,12791.51,14922.0,15357.24,0.0734,0.9266,0,0,0,0
2024-08-27,TMO         ,109,456,4.18,8.47,587675.98,667027.06,21.24,1.0,506696.0,603823.714,697411.0,735402.0,782667.0,801744.799,0.0642,0.9358,1,0,0,0
2024-08-27,AIYY        ,108,14407,133.4,7.69,-726669.35,18584.94,-28.85,1.0,14580.86667,16124.455,17409.997,20072.464,23418.0,13437.585,1.0,0.0,1,0,0,0
2024-08-27,GPRO        ,107,7490,70.0,6.77,-255563.64,6141.23,-68.13,1.0,2155.0,3067.444,5291.292,8157.5,11097.533,1707.831,1.0,0.0,0,0,0,0
2024-08-27,GCTS        ,106,571930,5395.57,22.31,-20725689.88,8987.93,-51.34,1.0,4597.17617,6149.024,7043.697,8799.525,12882.966,3640.725,1.0,0.0,2,0,0,0
2024-08-27,RIG         ,106,76977,726.2,12.95,-359814.04,6784.67,-7.0,1.0,3728.0,5297.0,7201.0,7758.447,9086.854,6579.783,0.6415,0.3585,1,1,0,0
2024-08-27,KRE         ,105,9270,88.29,13.59,-86460.25,74985.07,-1.27,1.0,57682.83333,72466.2,76699.0,80794.6,87320.0,75859.47,0.5619,0.4381,10,2,0,0
2024-08-27,UAA         ,105,3051,29.06,7.46,-74617.29,16065.79,-18.72,1.0,9327.22222,10330.625,12422.0,19779.673,24463.6,11147.238,0.6667,0.3333,0,0,0,0
2024-08-27,SCHW        ,105,3083,29.36,3.09,269357.84,85938.42,12.04,1.0,68741.81818,83624.0,86633.124,90361.857,98788.194,85363.321,0.6381,0.3619,1,0,0,0
2024-08-27,WMG         ,104,2228,21.42,8.03,-174622.05,44161.55,-17.39,1.0,36053.3,38918.304,44186.5,46814.051,52283.0,38724.075,0.7404,0.2596,0,0,0,0
2024-08-27,VTR         ,104,2945,28.32,5.87,937277.21,51890.96,71.72,1.0,36364.33,43150.333,52010.25,60108.0,66125.222,79248.654,0.0,1.0,0,0,0,0
2024-08-27,PENN        ,104,4731,45.49,11.18,-1782501.27,76744.7,-60.32,1.0,32555.53279,61743.2,73072.714,86737.732,123507.0,25776.571,0.9904,0.0096,0,0,0,0
2024-08-27,TRMB        ,104,1136,10.92,11.54,-88774.93,86010.93,-9.77,1.0,76692.72951,80263.5,82612.0,87721.0,102795.182,75079.003,0.9327,0.0673,0,0,0,0
2024-08-27,VTRS        ,103,9409,91.35,8.7,29714.15,15210.15,2.14,1.0,11663.08333,13886.583,15287.5,16637.5,18768.0,15555.801,0.466,0.534,0,1,0,0
2024-08-27,BROS        ,103,9481,92.05,6.25,-564511.29,51060.34,-12.81,1.0,38278.86486,42615.0,49186.62,53239.26,69317.588,41755.806,0.7767,0.2233,4,1,0,0
2024-08-27,COTY        ,103,3190,30.97,12.9,67159.09,9633.86,20.42,1.0,7307.16667,7579.0,9113.0,10073.0,13836.727,12788.874,0.165,0.835,0,0,0,0
2024-08-27,MCO         ,103,579,5.62,7.19,1038621.84,458495.83,41.02,1.0,306534.0,367535.0,450630.0,518881.5,618285.0,635221.639,0.0777,0.9223,1,0,0,0
2024-08-27,TROW        ,102,1766,17.31,6.39,-12085.26,153356.61,-0.48,1.0,133794.5,144206.0,149341.583,154292.8,176750.5,144676.688,0.6863,0.3137,0,0,0,0
2024-08-27,NOW         ,101,1333,13.2,7.07,1546260.04,898506.52,11.97,1.0,557104.0,787936.0,971130.385,1034496.0,1111154.167,1096006.103,0.1881,0.8119,0,1,0,0
2024-08-27,TMDX        ,100,5248,52.48,12.03,5376030.79,177541.02,83.39,1.0,95919.0,145730.0,199311.04,218081.5,227079.0,225288.063,0.18,0.82,2,1,0,0
2024-08-27,DHT         ,100,20933,209.33,7.14,529256.63,11539.33,21.55,1.0,7098.40455,10411.8,12067.709,13110.233,15109.214,14258.403,0.25,0.75,0,0,0,0
2024-08-27,KR          ,99,998,10.08,6.09,104446.26,55669.99,17.41,1.0,37444.0,41772.167,55926.0,68441.0,72811.0,69863.877,0.202,0.798,1,0,0,0
2024-08-27,FTNT        ,99,2801,28.29,7.07,526815.56,80743.77,23.01,1.0,67580.5,77072.7,80999.667,83613.167,92778.8,99531.052,0.0303,0.9697,1,0,0,0
2024-08-27,MNST        ,99,3232,32.65,11.85,-160549.25,67657.59,-7.28,1.0,54512.5,64592.517,68774.333,71676.0,74415.233,62594.8,0.798,0.202,3,2,0,0
2024-08-27,NE          ,99,14482,146.28,7.61,-1152301.62,59088.11,-13.44,1.0,51347.75385,56979.538,60125.405,61659.031,64169.725,50731.848,0.9495,0.0505,1,0,0,0
2024-08-27,LEV         ,98,48539,495.3,10.84,-3301712.6,20592.39,-87.7,1.0,8653.11712,16754.686,21346.308,25477.09,29777.325,934.673,0.9592,0.0,0,4,0,0
2024-08-27,ZVRA        ,98,13792,140.73,25.02,-303160.22,13787.51,-18.71,1.0,5636.25,10634.0,15521.908,17873.533,19914.333,9359.973,0.7347,0.2653,2,2,0,0
2024-08-27,WELL        ,98,2994,30.55,4.41,2745422.61,87400.74,132.16,1.0,53403.66667,63737.8,72903.6,90735.6,156962.667,157861.836,0.0918,0.9082,1,0,0,0
2024-08-27,PGY         ,98,33984,346.78,21.34,-371558.72,24337.04,-5.59,1.0,16321.51837,17941.066,19467.0,20825.2,35613.0,18084.474,0.6939,0.3061,2,2,0,0
2024-08-27,GERN        ,98,54602,557.16,15.94,816336.42,4158.7,32.05,1.0,1773.0,2443.341,4123.042,5832.12,6766.692,6036.984,0.2449,0.7551,1,1,0,0
2024-08-27,DVN         ,97,1954,20.14,6.7,-172235.0,63711.92,-12.52,1.0,50044.0,59710.5,62535.667,66649.0,81637.64,59759.97,0.701,0.299,1,1,0,0
2024-08-27,IVVD        ,97,52823,544.57,10.49,-1654886.85,10434.58,-64.02,1.0,4030.11111,6627.3,7598.836,12392.323,16524.0,1707.831,0.9897,0.0103,0,1,0,0
2024-08-27,SCCO        ,96,1746,18.19,6.35,565588.45,117888.03,28.62,1.0,69383.0,80347.5,130349.837,149207.948,160677.923,139750.884,0.4271,0.5729,1,1,0,0
2024-08-27,LSXMA       ,96,3962,41.27,8.2,-34103.48,31301.04,-2.64,1.0,28899.25,29530.0,30715.083,31523.207,33189.643,30462.939,0.5521,0.4479,1,1,0,0
2024-08-27,DD          ,96,868,9.04,4.4,183899.35,85124.02,23.18,1.0,62346.0,77919.667,85852.333,91688.973,106411.0,108083.474,0.0625,0.9375,0,0,0,0
2024-08-27,PAYO        ,96,15573,162.22,16.93,-239798.4,11695.69,-13.54,1.0,8311.74,10620.6,11252.678,12449.0,15632.399,9439.407,0.8333,0.1667,0,0,0,0
2024-08-27,LHX         ,95,514,5.41,4.93,303460.48,235990.82,22.71,1.0,204345.5,207862.071,212714.333,243762.5,309898.0,303100.341,0.1368,0.8632,1,0,0,0
2024-08-27,WDC         ,94,2292,24.38,5.81,-258693.68,89335.77,-11.33,1.0,61214.2,80469.677,93033.833,101558.0,107514.333,82995.699,0.6702,0.3298,0,0,0,0
2024-08-27,AMZY        ,94,5173,55.03,5.28,-150242.54,28770.73,-9.65,1.0,26070.515,27188.111,29449.8,29977.6,31029.1,25551.27,0.9894,0.0106,3,1,0,0
2024-08-27,NOV         ,94,14582,155.13,8.89,-273275.43,25318.93,-6.88,1.0,22821.18,24768.308,25510.367,26495.75,27795.227,23843.439,0.883,0.117,0,0,0,0
2024-08-27,ASAN        ,94,9558,101.68,6.87,-2958563.87,59251.62,-60.22,1.0,25452.49588,38474.5,47854.5,63477.375,99223.86,19223.028,1.0,0.0,0,0,0,0
2024-08-27,EFC         ,94,19946,212.19,10.5,-26010.64,17682.11,-0.7,1.0,15765.77698,16494.825,17051.575,18147.857,20438.25,17462.241,0.4681,0.5319,0,0,0,0
2024-08-27,GEHC        ,93,1436,15.44,3.76,424130.45,76847.01,32.55,1.0,67164.5,67164.5,67164.667,67165.0,105900.25,111854.2,0.0753,0.9247,2,1,0,0
